date,Kabupaten,LST_Mean,LST_Max,LST_Percentile95,Cloud_Cover_Percentage,Max_Lon,Max_Lat
2015-01-28,Indramayu,36.791450759261934,76.29294686000003,41.87344018425751,7.1727775839572825,,
2015-01-28,Majalengka,32.94303516658645,56.24625956,47.57189447000002,0.04836498066687076,,
2015-01-28,Subang,36.56926377770923,71.97256958000003,40.12197574551104,19.154059421661664,,
2015-03-60,Cirebon,22.744646201616867,33.906080840000016,28.440605823928575,38.72385459240831,,
2015-03-60,Indramayu,21.464308211528408,49.584538580000014,27.624122321924215,83.53856604476388,,
2015-03-60,Subang,19.69546350430904,39.162995600000045,23.691246688571454,96.70720492649461,,
2015-03-76,Cirebon,34.45516798492593,47.53372658000001,39.06094992906435,4.731509747968442,,
2015-03-76,Indramayu,36.08759834706979,76.44333974000006,40.87439039163295,8.510447019383365,,
2015-03-76,Majalengka,38.77591918680068,63.04811935999999,57.86640104000003,0.0,,
2015-03-76,Subang,35.50318271479689,67.74106082000003,40.12580718455143,0.003106808855108134,,
2015-04-108,Cirebon,26.67881568674093,40.068770900000004,32.87422608946457,12.62418825928334,,
2015-04-108,Indramayu,35.826180997793344,78.91456820000002,43.7296940556543,29.092788892464682,,
2015-04-108,Majalengka,39.352943947764,68.58189374000006,57.86328647166669,0.7829824173865191,,
2015-04-108,Subang,36.20114210899838,69.27916981999999,43.24052716850552,3.4546116749229276,,
2015-05-140,Cirebon,33.71873898765767,43.41501248000003,37.71888641187011,0.0,,
2015-05-140,Indramayu,34.958663945604194,74.8129442,39.62168473990315,5.59376698888606E-4,,
2015-05-140,Majalengka,37.723311813212625,64.08719744000001,55.899330530000015,0.0,,
2015-05-140,Subang,35.053090117643805,68.37339452000003,38.8706443041147,0.03248689579021109,,
2015-06-156,Indramayu,13.956394231616404,19.84776457999999,18.275542268845427,99.9412073759205,,
2015-06-172,Cirebon,38.07980877635324,45.72217598000003,41.28216181913203,0.0,,
2015-06-172,Indramayu,36.81996865157607,75.52389235999999,41.37140861343864,8.143631624736072E-4,,
2015-06-172,Majalengka,38.93238128010303,64.07352536000002,57.058608980000024,0.0,,
2015-06-172,Subang,37.059376491444716,70.63612376000003,41.12282464182301,0.009777117364386134,,
2015-07-188,Cirebon,36.677077781902035,44.59081136000003,40.0319494676698,0.004311997905890898,,
2015-07-188,Indramayu,36.48173539578155,77.81738378,41.87051706390661,0.025086525641852778,,
2015-07-188,Majalengka,40.026253300474245,68.82457316,58.10053541000002,0.0,,
