date,Kabupaten,MODIS_LST_Mean,MODIS_LST_Max,MODIS_LST_Percentile95,MODIS_Cloud_Cover_Percentage,MODIS_Max_Lon,MODIS_Max_Lat
2025-09-264,Kota Banjar,30.02491799756502,32.190000000000055,31.410000000000025,58.663666775215404,,
2025-09-264,Bekasi,29.66925725675846,32.47000000000003,31.310000000000002,76.31678330756611,,
2025-09-264,Bogor,28.901684286731644,34.950000000000045,32.17741564112747,33.61316552108731,,
2025-09-264,Cianjur,26.705249268398497,33.07000000000005,30.04999025024378,25.383835268977865,,
2025-09-264,Cirebon,28.866036162248577,33.610000000000014,31.850000000000023,82.42434268742161,,
2025-09-264,Garut,26.366209875124834,32.73000000000002,29.814705882352968,28.406470896404418,,
2025-09-264,Indramayu,29.709316991107904,33.63000000000005,31.450000000000045,84.25000141943032,,
2025-09-264,Karawang,29.502191001551463,32.43000000000001,31.08333333333337,60.94312021691801,,
2025-09-264,Kota Bandung,28.79000000000002,28.79000000000002,28.79000000000002,99.8091958302308,,
2025-09-264,Kota Bogor,32.68109092818147,35.23000000000002,35.09000000000003,33.93680851801755,,
2025-09-264,Kota Cirebon,34.01000000000005,34.01000000000005,34.01000000000005,98.84165664954651,,
2025-09-264,Kota Sukabumi,29.93411642411646,31.650000000000034,31.630000000000052,37.930478264376156,,
2025-09-264,Kuningan,22.766768689346296,27.79000000000002,26.650000000000034,96.92099058927057,,
2025-09-264,Majalengka,31.363261397985468,36.31,34.554000000000016,67.38017982169974,,
2025-09-264,Purwakarta,28.24571624697748,33.650000000000034,31.293717948717983,10.76113203520517,,
2025-09-264,Subang,28.31834594520934,31.410000000000025,30.53666666666669,51.84125803499485,,
2025-09-264,Sukabumi,27.328876137909226,31.870000000000005,29.559036042293766,16.59441185524936,,
2025-09-264,Sumedang,28.479007450519504,34.150000000000034,32.649600000000035,47.03018891608611,,
2025-09-264,Kota Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-264,Kota Depok,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-265,Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-265,Kota Cimahi,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-265,Kota Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-265,Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-265,Ciamis,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-265,Kota Banjar,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-265,Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-265,Bogor,26.123528784745332,27.970000000000027,27.610000000000014,85.66495624248233,,
2025-09-265,Cianjur,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-265,Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-265,Garut,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-265,Indramayu,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-265,Karawang,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-265,Kota Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-265,Kota Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-265,Kota Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-265,Kota Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-265,Kuningan,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-265,Majalengka,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-265,Purwakarta,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-265,Subang,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-265,Sukabumi,25.694129127820915,28.07000000000005,27.480897435897454,95.67807963186296,,
2025-09-265,Sumedang,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-265,Kota Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-265,Kota Depok,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-266,Bandung,27.488321522996532,34.690000000000055,31.65043478260873,7.829981832988782,,
2025-09-266,Kota Cimahi,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-266,Kota Tasikmalaya,26.72608225108228,31.05000000000001,29.890000000000043,87.53309834213144,,
2025-09-266,Tasikmalaya,27.24813040962675,30.450000000000045,29.64989487516429,23.900132832050463,,
2025-09-266,Ciamis,28.657852507488432,32.650000000000034,30.778866425992817,47.42029943043602,,
2025-09-266,Kota Banjar,30.756351646432034,32.47000000000003,32.210000000000036,66.10616063234559,,
2025-09-266,Bekasi,27.47663119154224,29.83000000000004,28.80034482758622,87.41369950314515,,
2025-09-266,Bogor,26.32613986488398,29.55000000000001,28.47979166666669,95.37976510290625,,
2025-09-266,Cianjur,27.64498414783246,32.27000000000004,30.47049230769234,31.88047793191513,,
2025-09-266,Cirebon,33.55528443843787,38.13000000000005,36.40572860447189,17.160148044413322,,
2025-09-266,Garut,27.000220256578473,34.23000000000002,30.437688798783608,2.032025470549678,,
2025-09-266,Indramayu,31.139783581097056,36.79000000000002,35.709136000000036,18.890535428033946,,
2025-09-266,Karawang,29.626702847639454,35.31,32.75396313364061,69.94424030734136,,
2025-09-266,Kota Bandung,30.63981578032676,34.690000000000055,33.13000000000005,86.61113179448996,,
2025-09-266,Kota Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-266,Kota Cirebon,35.93487255165015,37.89000000000004,37.89000000000004,59.272210687356555,,
2025-09-266,Kota Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-266,Kuningan,30.824505441183952,35.93000000000001,33.79177318295743,16.087881633644827,,
2025-09-266,Majalengka,31.86788017225241,36.47000000000003,35.80185975164356,6.238753829184018,,
2025-09-266,Purwakarta,28.9948164593076,35.31,32.90271820448882,39.74137556267808,,
2025-09-266,Subang,29.510671203318157,34.57000000000005,32.404502829426065,10.95129234437724,,
2025-09-266,Sukabumi,26.985385620915093,29.650000000000034,28.77333333333337,87.3245761443327,,
2025-09-266,Sumedang,29.58078099608067,36.01000000000005,32.637402760351364,2.828845791752965,,
2025-09-266,Kota Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-266,Kota Depok,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-267,Bandung,24.7405364790189,31.430000000000007,28.816054437869838,35.519388586105336,,
2025-09-267,Kota Cimahi,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-267,Kota Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-267,Tasikmalaya,23.07563953214172,27.250000000000057,26.360000000000014,74.8532324442283,,
2025-09-267,Ciamis,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-267,Kota Banjar,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-267,Bekasi,31.539392566386343,36.79000000000002,34.96231182795702,42.9566992789114,,
2025-09-267,Bogor,29.31658240485254,36.77000000000004,33.94694235588975,10.259018906956662,,
2025-09-267,Cianjur,26.232031886042314,30.79000000000002,28.911854838709704,17.523735895275415,,
2025-09-267,Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-267,Garut,24.344838969868107,29.730000000000018,27.436439823566502,47.28628806726006,,
2025-09-267,Indramayu,28.75057896665445,31.110000000000014,30.53000000000003,91.73626606558531,,
2025-09-267,Karawang,28.727570761297116,32.35000000000002,31.777503678273696,77.33030834110323,,
2025-09-267,Kota Bandung,30.173513513513562,30.390000000000043,30.390000000000043,99.13905435591958,,
2025-09-267,Kota Bogor,33.3512969502408,35.910000000000025,35.641460674157344,35.178441369264384,,
2025-09-267,Kota Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-267,Kota Sukabumi,29.477597614493096,32.370000000000005,31.430000000000007,28.324864908460363,,
2025-09-267,Kuningan,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-267,Majalengka,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-267,Purwakarta,27.036306829276995,33.55000000000001,30.77000000000004,55.47502084724795,,
2025-09-267,Subang,25.584146284298484,32.07000000000005,30.816464339908986,89.11050829659933,,
2025-09-267,Sukabumi,27.003254187197722,31.130000000000052,28.9103783263867,16.220663840491504,,
2025-09-267,Sumedang,26.370179086294442,30.870000000000005,29.317451274362845,75.27144919349776,,
2025-09-267,Kota Bekasi,35.66321084401147,37.13000000000005,36.89000000000004,48.92915089237426,,
2025-09-267,Kota Depok,35.084778437642754,36.97000000000003,36.53000000000003,57.52730941617029,,
2025-09-268,Bandung,24.804940267041495,25.55000000000001,25.470000000000027,99.28685084257343,,
2025-09-268,Kota Cimahi,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-268,Kota Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-268,Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-268,Ciamis,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-268,Kota Banjar,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-268,Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-268,Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-268,Cianjur,23.48932102589521,25.470000000000027,24.99000000000001,99.12363947498719,,
2025-09-268,Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-268,Garut,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-268,Indramayu,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-268,Karawang,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-268,Kota Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-268,Kota Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-268,Kota Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-268,Kota Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-268,Kuningan,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-268,Majalengka,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-268,Purwakarta,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-268,Subang,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-268,Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-268,Sumedang,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-268,Kota Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-268,Kota Depok,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-269,Bandung,25.53033607807455,31.390000000000043,29.27857142857146,59.66309590929014,,
2025-09-269,Kota Cimahi,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-269,Kota Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-269,Tasikmalaya,26.402500000000032,26.950000000000045,26.950000000000045,99.69756988507655,,
2025-09-269,Ciamis,24.120769230769255,25.79000000000002,25.79000000000002,99.51968842775113,,
2025-09-269,Kota Banjar,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-269,Bekasi,30.09556412876078,35.53000000000003,33.39000000000004,61.302562165862184,,
2025-09-269,Bogor,26.407636861873666,32.370000000000005,30.276976274608813,61.68223200561055,,
2025-09-269,Cianjur,24.94603614547752,30.150000000000034,28.715479942693438,47.62206721623337,,
2025-09-269,Cirebon,30.391983284391266,32.83000000000004,32.35734870317005,82.96796731327089,,
2025-09-269,Garut,25.763100190753054,29.07000000000005,27.590000000000032,97.21377900046313,,
2025-09-269,Indramayu,29.643399399759936,37.85000000000002,31.8366666666667,68.46972165918157,,
2025-09-269,Karawang,30.819511171948854,36.51000000000005,34.58333333333337,56.17998159705717,,
2025-09-269,Kota Bandung,28.2614881226054,31.870000000000005,31.27000000000004,84.8171072226359,,
2025-09-269,Kota Bogor,31.73227365554802,33.05000000000001,33.05000000000001,94.90514341206257,,
2025-09-269,Kota Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-269,Kota Sukabumi,29.62287912554391,32.63000000000005,31.79000000000002,24.001935639970963,,
2025-09-269,Kuningan,28.064229210994228,32.35000000000002,31.140000000000043,77.46875677237588,,
2025-09-269,Majalengka,28.861045220889547,36.35000000000002,32.150000000000034,96.07265428649171,,
2025-09-269,Purwakarta,27.616804264983283,33.190000000000055,31.525239043824733,48.66439290047463,,
2025-09-269,Subang,28.035445425422694,33.49000000000001,31.810000000000002,52.42553843124818,,
2025-09-269,Sukabumi,26.9761338086489,32.59000000000003,30.182222222222265,20.879898852678313,,
2025-09-269,Sumedang,27.056688176301382,31.150000000000034,30.130000000000052,78.44649469654176,,
2025-09-269,Kota Bekasi,35.584054054054086,35.73000000000002,35.73000000000002,98.29908058409953,,
2025-09-269,Kota Depok,32.20367776502107,34.210000000000036,33.63000000000005,89.86010593919167,,
2025-09-270,Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-270,Kota Cimahi,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-270,Kota Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-270,Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-270,Ciamis,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-270,Kota Banjar,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-270,Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-270,Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-270,Cianjur,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-270,Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-270,Garut,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-270,Indramayu,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-270,Karawang,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-270,Kota Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-270,Kota Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-270,Kota Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-270,Kota Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-270,Kuningan,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-270,Majalengka,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-270,Purwakarta,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-270,Subang,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-270,Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-270,Sumedang,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-270,Kota Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-270,Kota Depok,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-271,Bandung,26.956818534162323,30.350000000000023,29.430000000000007,92.08006013907159,,
2025-09-271,Kota Cimahi,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-271,Kota Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-271,Tasikmalaya,25.254851586489302,26.010000000000048,25.450000000000045,99.85515969496069,,
2025-09-271,Ciamis,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-271,Kota Banjar,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-271,Bekasi,29.013958016678345,31.250000000000057,30.135000000000048,85.6354667012852,,
2025-09-271,Bogor,29.033355132045312,31.390000000000043,30.730000000000018,78.11222977235118,,
2025-09-271,Cianjur,27.372315294276948,30.29000000000002,29.920000000000016,93.58349041443348,,
2025-09-271,Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-271,Garut,26.25779192880162,29.890000000000043,29.850000000000023,98.35064018039954,,
2025-09-271,Indramayu,25.430000000000007,25.430000000000007,25.430000000000007,99.95173936988651,,
2025-09-271,Karawang,29.18439225423509,31.930000000000007,30.950000000000045,86.11353105955656,,
2025-09-271,Kota Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-271,Kota Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-271,Kota Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-271,Kota Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-271,Kuningan,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-271,Majalengka,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-271,Purwakarta,28.651142310971068,30.450000000000045,30.230000000000018,84.7010840568942,,
2025-09-271,Subang,27.946506392940783,29.49000000000001,29.090000000000032,97.97534537260864,,
2025-09-271,Sukabumi,26.556072022160702,29.450000000000045,28.710000000000036,98.13078921082689,,
2025-09-271,Sumedang,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-271,Kota Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-271,Kota Depok,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-272,Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-272,Kota Cimahi,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-272,Kota Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-272,Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-272,Ciamis,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-272,Kota Banjar,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-272,Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-272,Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-272,Cianjur,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-272,Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-272,Garut,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-272,Indramayu,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-272,Karawang,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-272,Kota Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-272,Kota Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-272,Kota Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-272,Kota Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-272,Kuningan,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-272,Majalengka,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-272,Purwakarta,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-272,Subang,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-272,Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-272,Sumedang,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-272,Kota Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-272,Kota Depok,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-273,Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-273,Kota Cimahi,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-273,Kota Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-273,Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-273,Ciamis,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-273,Kota Banjar,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-273,Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-273,Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-273,Cianjur,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-273,Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-273,Garut,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-273,Indramayu,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-273,Karawang,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-273,Kota Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-273,Kota Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-273,Kota Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-273,Kota Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-273,Kuningan,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-273,Majalengka,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-273,Purwakarta,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-273,Subang,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-273,Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-273,Sumedang,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-273,Kota Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2025-09-273,Kota Depok,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-274,Bandung,25.26399987195872,32.43000000000001,29.284390243902465,54.988535989475565,,
2025-10-274,Kota Cimahi,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-274,Kota Tasikmalaya,27.57803140425202,30.250000000000057,29.430000000000007,56.60701937834145,,
2025-10-274,Tasikmalaya,27.148642878552593,30.710000000000036,29.02091254752856,56.47496946048838,,
2025-10-274,Ciamis,28.117514734743466,32.110000000000014,30.77973776696407,53.562491940473244,,
2025-10-274,Kota Banjar,29.56721472289765,31.630000000000052,31.310000000000006,29.382160513928778,,
2025-10-274,Bekasi,30.234860924611564,32.13000000000005,31.750000000000057,87.69546693732075,,
2025-10-274,Bogor,28.350564756668604,34.23000000000002,31.340119047619076,69.26225386804437,,
2025-10-274,Cianjur,26.717639077285614,32.690000000000055,30.17624000000003,46.36795198095916,,
2025-10-274,Cirebon,29.612857142857173,30.450000000000045,30.450000000000045,98.62651103023214,,
2025-10-274,Garut,25.72296340693071,30.670000000000016,29.350000000000023,49.11736345391179,,
2025-10-274,Indramayu,31.582858773889324,32.690000000000055,32.59000000000003,96.18741022103376,,
2025-10-274,Karawang,30.2861999102613,33.110000000000014,32.01888888888893,64.53291821299666,,
2025-10-274,Kota Bandung,29.78727678571432,30.710000000000036,30.710000000000036,96.87267311988086,,
2025-10-274,Kota Bogor,33.08996887966809,34.83000000000004,34.83000000000004,86.62643498768774,,
2025-10-274,Kota Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-274,Kota Sukabumi,30.030615763546834,31.130000000000052,31.130000000000052,93.45108476490037,,
2025-10-274,Kuningan,26.899582258896377,31.470000000000027,29.110000000000014,85.99292060969442,,
2025-10-274,Majalengka,30.51635918527226,32.450000000000045,32.35000000000002,97.0121392813569,,
2025-10-274,Purwakarta,28.03393174794497,32.05000000000001,30.850000000000023,30.81598697392809,,
2025-10-274,Subang,28.415038343370806,32.81,31.897063711911393,77.63017329701863,,
2025-10-274,Sukabumi,27.69691670175663,31.410000000000025,29.93738212842391,61.32141105409179,,
2025-10-274,Sumedang,29.692330167019342,31.930000000000007,31.670000000000016,94.42339797903723,,
2025-10-274,Kota Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-274,Kota Depok,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-275,Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-275,Kota Cimahi,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-275,Kota Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-275,Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-275,Ciamis,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-275,Kota Banjar,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-275,Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-275,Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-275,Cianjur,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-275,Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-275,Garut,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-275,Indramayu,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-275,Karawang,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-275,Kota Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-275,Kota Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-275,Kota Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-275,Kota Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-275,Kuningan,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-275,Majalengka,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-275,Purwakarta,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-275,Subang,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-275,Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-275,Sumedang,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-275,Kota Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-275,Kota Depok,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-276,Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-276,Kota Cimahi,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-276,Kota Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-276,Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-276,Ciamis,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-276,Kota Banjar,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-276,Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-276,Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-276,Cianjur,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-276,Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-276,Garut,25.13173913043482,26.07000000000005,26.03000000000003,99.25782604404199,,
2025-10-276,Indramayu,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-276,Karawang,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-276,Kota Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-276,Kota Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-276,Kota Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-276,Kota Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-276,Kuningan,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-276,Majalengka,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-276,Purwakarta,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-276,Subang,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-276,Sukabumi,24.910000000000025,25.350000000000023,25.350000000000023,99.90397406169949,,
2025-10-276,Sumedang,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-276,Kota Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-276,Kota Depok,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-277,Bandung,25.39680696074468,32.25000000000006,29.582783216783245,56.657269936728625,,
2025-10-277,Kota Cimahi,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-277,Kota Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-277,Tasikmalaya,23.40400177913333,26.010000000000048,25.650000000000034,97.66684061339942,,
2025-10-277,Ciamis,24.72389527545627,27.210000000000036,26.510000000000048,95.75253884148559,,
2025-10-277,Kota Banjar,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-277,Bekasi,32.33894186555361,37.690000000000055,35.416666666666686,56.17557504160126,,
2025-10-277,Bogor,30.119387461048568,36.63000000000005,34.30721037998149,9.178565411644552,,
2025-10-277,Cianjur,26.92211891418982,33.81,31.412000000000024,13.37169152456981,,
2025-10-277,Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-277,Garut,23.667047478309094,30.850000000000023,28.058025477707034,53.416277969138704,,
2025-10-277,Indramayu,NaN,NaN,NaN,100.0,NaN,NaN
2025-10-277,Karawang,30.937688968805194,34.75000000000006,33.28347517730499,47.919467742823954,,
2025-10-277,Kota Bandung,21.842165898617544,24.130000000000052,22.870000000000005,99.49506701414742,,
